portfolio
0.9987329662220941
1.0272681976310338
1.0560272735147322
1.0477470322302236
1.021563658938435
1.0289514915973976
1.0123731241057072
1.0260044686727325
1.0431278563834
1.0272388057348125
1.0358941218828877
1.0631215483226262
1.075824623173365
1.0556982527050367
1.0388813491325886
1.0483646572495315
1.0103283612131344
0.9893506676457806
0.9695902198509965
1.0042287943392454
1.0610555396846726
1.0745013908501195
1.0678808963233908
1.039560252838039
1.0650604788405376
1.0380668177683863
1.047704511634761
1.0721774036998455
1.1089985688677264
1.1091338009942018
1.09947894009509
1.0977189963385954
1.0832887062839525
1.1027429901439927
1.0803461197198982
1.0649520059204074
1.0693224535787351
1.0614403063577116
1.0750591708637984
1.0534019924328448
1.0394088531837182
1.0350980895407262
1.0120490948713543
0.9858517961472911
1.0010511232210688
0.9981740572056285
0.989382313955303
0.985132825143204
1.0218902957219695
1.0465440570577809
1.0253064703494132
1.0555834379464104
1.0552108870938093
1.0478182233169455
1.061999259514222
1.024265561308395
1.0214909087041475
1.0511321329320118
1.0434571616467256
1.071825274766531
1.0960276965329185
1.1051169446016234
1.119645275564484
1.1050643612558333
1.1254029693106475
1.134361357781254
1.1429712015842355
1.1564528447065094
1.1932942266525306
1.1741514104339
1.1611181504475572
1.1565403630048745
1.1856514718419013
1.213105837637395
1.2609447402655105
1.2353051193373066
1.2324948674446974
1.2160116111190458
1.2484358497431423
1.3043972150345975
1.3521190196755863
1.3041405808748159
1.2947766792015782
1.2862776375706004
1.3011506358903009
1.2882624651971748
1.2792951220862578
1.2789938596091388
1.2855706461800729
1.256407807979185
1.2219660537117008
1.2148587185553892
1.234599153246492
1.2169734177860179
1.2271929687360281
1.2006154532157245
1.2172623251510903
1.2072187320486303
1.1825631606986275
1.1848718269858598
1.2294829815875838
1.2121494593545208
1.2004184755131762
1.192577796088142
1.2070812427787825
1.2353000576712563
1.2386367927999138
1.227174421653508
1.2159462878207663
1.2349583890309153
1.220200723862444
1.2502878527802261
1.2418944270124177
1.2419101970819966
1.23640060014387
1.2468156098553282
1.2234119924105513
1.2532113310917807
1.2275453551579336
1.2149215221567917
1.2044645462696772
1.2129191137664266
1.1915513634885238
1.1812647986558793
1.1940555157823531
1.1676773971921026
1.1834858101715382
1.2055884642986539
1.2043738527449663
1.185250055491765
1.1959313427190148
1.1698601909917987
1.144656537465666
1.1470633008564526
1.1249932338984747
1.10699336752393
1.0976332505968585
1.0794990979181633
1.1080334996093641
1.131127823504256
1.1067891355605401
1.1283683142326784
1.1114155598718014
1.1180094698368563
1.119863135253392
1.1304955952157034
1.0835631906440195
1.1139788455170068
1.1062763436200438
1.0859407225553332
1.0606818846227972
1.0434128206025555
1.0284850494067175
1.0284326735636002
1.0029068862464308
0.9945789451882214
0.9795547284444848
0.9393927380004216
0.9306311015201253
0.9609663519437089
1.0257425166850613
1.0190208299166161
1.020924992486115
0.978376736284454
1.0102285794813206
1.0236896795544066
0.9930041791744041
1.004486168182235
0.9955902832191889
0.984034218082568
0.9660598457289846
0.9831133987608747
0.9834073787397885
1.0119605570010295
1.0094435723603103
0.9872655571686492
0.9664695295300255
0.9542631188426229
0.9308035422264413
0.9333636534862394
0.9094135306832234
0.8740254124962993
0.8753112073010496
0.9097236803521288
0.9152049947241337
0.968959648564225
0.9848118772158143
1.0035240772079934
1.0492773469865708
1.0484180380600565
1.0574272529421613
0.999489640858195
0.9893538769746987
0.99024854605119
0.9795546988450828
0.9798042847565416
0.9754916952919321
0.965926065261034
0.987823507776699
0.9852664443001014
0.9649858283633002
0.9469496997050819
0.9471661691902812
0.9118512573133457
0.9292253667168718
0.9817362034767049
0.964742057076969
0.9844914670136189
0.9466517494396561
0.9397909328563011
0.9223316143464141
