Price,Close,High,Low,Open,Volume
Ticker,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
Date,,,,,
2015-01-02,2.418379783630371,2.5811553815292285,2.415796231717998,2.5811553815292285,49559500
2015-01-05,2.2116808891296387,2.3744562437712213,2.203929494028935,2.3615377447458643,78385100
2015-01-06,2.139336109161377,2.281441822450152,2.0773264240041396,2.2504369798715333,84723300
2015-01-07,2.240102529525757,2.255604831053438,2.160006483617271,2.211681479121915,85531000
2015-01-08,2.3847906589508057,2.426130684387373,2.2581875240640294,2.2711062666126742,83306300
2015-01-09,2.457136392593384,2.457136392593384,2.307279517100217,2.3770403574275707,50813100
2015-01-12,2.2840254306793213,2.4752220671902343,2.2711066857465156,2.3951262921350573,58728900
2015-01-13,2.348618745803833,2.426130963612106,2.286609070119034,2.2995275677499563,65834800
2015-01-14,2.3021113872528076,2.3150301314084514,2.232350563059612,2.2943602393212417,55736500
2015-01-15,2.405461072921753,2.426130964827037,2.291776421038144,2.325365056985367,80907800
2015-01-16,2.4390501976013184,2.4881413904760077,2.3873754522631887,2.444217795337442,56978300
2015-01-19,2.369288206100464,2.4648865003011275,2.3641206108658053,2.4157955775943827,30873100
2015-01-20,2.405461072921753,2.5449829664846932,2.3641210427066373,2.480389492679544,72842900
2015-01-21,2.5579020977020264,2.56306969516061,2.408045221067623,2.44163386533459,48003500
2015-01-22,2.643164873123169,2.702590998127572,2.575987846533022,2.6095764830303714,74782400
2015-01-23,2.578571319580078,2.6896721718040144,2.5527340782659484,2.6121599550525363,43659400
2015-01-26,2.5398154258728027,2.5759878607007125,2.4958918430119663,2.52948047969405,33202100
2015-01-27,2.6199121475219727,2.679338042416173,2.4623038679415616,2.5113950602846673,58750400
2015-01-28,2.3537864685058594,2.464887339847199,2.312446678166176,2.4364662955898133,106337900
2015-01-29,2.240102529525757,2.3460358267819243,2.1548391319095908,2.338284676018084,111506300
2015-01-30,2.144503355026245,2.154838300860402,2.087661029736108,2.1186658672385796,87497200
2015-02-02,2.271106719970703,2.271106719970703,2.100579974220719,2.185843347095711,57585100
2015-02-03,2.575988292694092,2.583739442026886,2.327949296403327,2.327949296403327,98061700
2015-02-04,2.5889062881469727,2.7852702415086097,2.470054298436352,2.6612509025433653,117595000
2015-02-05,2.5398154258728027,2.6586674301307323,2.506226789190719,2.5475665739057285,78992700
2015-02-06,2.356370687484741,2.5346488731431296,2.2917771919514816,2.532065074184688,117747100
2015-02-09,2.428715229034424,2.4468015745610274,2.253021096295367,2.273690994264668,72534200
2015-02-10,2.3021113872528076,2.532064244728705,2.2969440374332804,2.3822074038941583,75478700
2015-02-11,2.3460354804992676,2.3744565267080686,2.276274641112355,2.3098630382661183,48681100
2015-02-12,2.4416332244873047,2.4648869141383956,2.395126091589667,2.4157959831896267,61706000
2015-02-13,2.5914909839630127,2.609577330352354,2.495892639693699,2.501060237634834,72282500
2015-02-18,2.594074010848999,2.6715862320633326,2.586322862648933,2.6250788500538205,42896700
2015-02-19,2.50881028175354,2.5759875469352513,2.4933077411714057,2.5734037491041417,38492400
2015-02-20,2.490724563598633,2.5579015924589865,2.462303275999483,2.5372316995166377,35272700
2015-02-23,2.454552173614502,2.4778058652103168,2.4261311318888192,2.4674709185460175,41168500
2015-02-24,2.5579020977020264,2.5579020977020264,2.4778063083308495,2.493308607897383,48578000
2015-02-25,2.428715229034424,2.428715229034424,2.32536573918792,2.351203234851856,96303900
2015-02-26,2.3847906589508057,2.4597193164520417,2.3667045672254146,2.4287142357734863,44179900
2015-02-27,2.46747088432312,2.490724575596415,2.351202674361206,2.402877406965994,46969600
2015-03-02,2.433881998062134,2.5088104142910304,2.3951260141661495,2.4390493475928148,38009000
2015-03-03,2.4726386070251465,2.532064743280006,2.4597201067304626,2.5036434512606647,42133600
2015-03-04,2.3951263427734375,2.4416334805484126,2.3796237992453992,2.431298533664577,48308500
2015-03-05,2.3873751163482666,2.4235475561976356,2.366705221121366,2.405461459475245,52913800
2015-03-06,2.389958620071411,2.4157961091204925,2.369288727393969,2.3770398755468705,27181900
2015-03-09,2.3046953678131104,2.3718726456168207,2.299527771179947,2.358953900438481,37625700
2015-03-10,2.201345920562744,2.3201976874243004,2.198762122221083,2.281441697917669,72090500
2015-03-11,2.258187770843506,2.2814414606913744,2.21684798729376,2.2401016771416287,44035300
2015-03-12,2.188427209854126,2.3460352151183863,2.1806758147066065,2.317614172124542,63029900
2015-03-13,2.154838800430298,2.167757547319165,2.108331410192216,2.131585105311257,72933500
2015-03-16,2.167757034301758,2.196178073607513,2.116082058975593,2.1935942755602964,53380500
2015-03-17,2.2891931533813477,2.307279497792697,2.1496712274895655,2.157422623553546,63896300
2015-03-18,2.377039909362793,2.4002936005568634,2.2401018068255087,2.2866091892136495,65324600
2015-03-19,2.3046953678131104,2.384791144390591,2.2866092724061766,2.3718726456168207,42857200
2015-03-20,2.3822081089019775,2.415796755085297,2.315030816535339,2.3460356638419513,65339300
2015-03-23,2.410628318786621,2.4390493573301715,2.3770396842872223,2.4028771712573866,34124600
2015-03-24,2.433881998062134,2.441633145560423,2.3822072707326423,2.420963254628627,36392400
2015-03-25,2.532064437866211,2.5553181298391743,2.462303361947321,2.4933082024430826,84659600
2015-03-26,2.410628318786621,2.5734038953277656,2.4054609692353104,2.5630689498206074,58862000
2015-03-27,2.418379783630371,2.4829732631265253,2.3692888476313048,2.4028774865378533,51152500
2015-03-30,2.50881028175354,2.5191452266734555,2.4338818694830233,2.4545517593228543,33372200
2015-03-31,2.495892286300659,2.563069571596003,2.4468013448338137,2.47522239027203,46908300
2015-04-01,2.650916576385498,2.67933761993105,2.550150655152863,2.565653199344261,59374600
2015-04-02,2.762017250061035,2.7697686455036155,2.6276629323159186,2.6276629323159186,69001800
2015-04-06,2.7671847343444824,2.839529364030634,2.75943358562211,2.790438426916175,45227600
2015-04-07,2.821443557739258,2.8317785058978244,2.702591530713443,2.7387639724707262,61721500
2015-04-08,2.7310116291046143,2.927375822399227,2.710341739958288,2.8679499527046683,73904600
2015-04-09,2.9919700622558594,2.997137659082679,2.7335961346247517,2.764600976371935,79280800
2015-04-10,3.051396131515503,3.0824009726304173,2.911874223296102,2.9764677038866503,70021600
2015-04-13,3.170248031616211,3.2942673916145684,3.0746494669451043,3.092735808414955,104809600
