Price,Close,High,Low,Open,Volume
Ticker,BBDC4.SA,BBDC4.SA,BBDC4.SA,BBDC4.SA,BBDC4.SA
Date,,,,,
2015-01-02,7.020965576171875,7.264550373613607,6.986167961390602,7.1130774659945315,20142053
2015-01-05,7.035436153411865,7.121458604954874,6.822426754474189,6.9043532547229445,19878785
2015-01-06,7.266880989074707,7.266880989074707,6.992427716849392,7.0477275679689555,26416610
2015-01-07,7.555670738220215,7.639645235578456,7.295553846590165,7.361095561831355,27833207
2015-01-08,7.594587326049805,7.662177031278824,7.434830701647728,7.578202516753779,15119805
2015-01-09,7.264832019805908,7.56386395935977,7.225916982882422,7.5208524716309,16378492
2015-01-12,7.135801315307617,7.297605963993775,7.086645378056514,7.209534972038627,16489207
2015-01-13,7.15833044052124,7.359050638872071,7.158330440521239,7.189053585943894,21003287
2015-01-14,7.234109878540039,7.342662087610401,7.035438243280718,7.066160378568156,19433117
2015-01-15,7.160375595092773,7.436877297872533,7.1603755950927725,7.248446544740478,25751297
2015-01-16,7.230015277862549,7.25254501560227,7.107125210392666,7.199292636422282,33012089
2015-01-19,7.078455448150635,7.3017054859629065,7.025203035837653,7.189056727175634,16290226
2015-01-20,7.055920600891113,7.219773675609498,7.033390865403728,7.209532796153207,13588666
2015-01-21,7.227963447570801,7.2791673243812545,7.025194919434829,7.162421747782855,21723447
2015-01-22,7.307844161987305,7.445071040782942,7.254591791621503,7.3119406131595435,22345393
2015-01-23,7.244349479675293,7.445069567913005,7.1235079311837834,7.311939166627005,15717515
2015-01-26,7.361098766326904,7.367243195804446,7.1378488366170325,7.1378488366170325,17672383
2015-01-27,7.373384952545166,7.426637319769051,7.1685688838018,7.254591363596833,24000768
2015-01-28,7.219773292541504,7.465552891578462,7.199291534715646,7.281218067727965,24958176
2015-01-29,7.121459007263184,7.3590456222609575,7.008809876198233,7.291455944305611,25864053
2015-01-30,6.908457279205322,7.043636277407843,6.857252848974049,7.025202483208001,27674022
2015-02-02,6.980138778686523,7.021102298196787,6.787611532545294,6.9944761101733475,23727040
2015-02-03,7.238501071929932,7.252846604932195,7.074548561950299,7.172920067938079,23725510
2015-02-04,7.420897483825684,7.4864784827936495,7.160622707199008,7.2385005174185855,27441876
2015-02-05,7.302029609680176,7.418845542102382,7.2958809566007545,7.332770880703918,19437453
2015-02-06,7.332774639129639,7.338922796766967,7.152426354997884,7.285638099118658,18438718
2015-02-09,7.408600330352783,7.408600330352783,7.267191744129417,7.2856362122646035,21732631
2015-02-10,7.253640174865723,7.471825411490784,7.2536401748657235,7.389491218206637,16000937
2015-02-11,7.058102607727051,7.323630932175593,7.002527040016453,7.237179325734304,24872206
2015-02-12,7.338036060333252,7.338036060333252,7.130142059823665,7.183658935589558,17602995
2015-02-13,7.533583641052246,7.5459341582621855,7.335981374946194,7.401848796981545,18634639
2015-02-18,7.615915298461914,7.718832226868701,7.566514752179119,7.67149034966282,19939245
2015-02-19,7.599447250366211,7.690015160611501,7.535638029494057,7.599447250366211,11999108
2015-02-20,7.617974281311035,7.6570834920453335,7.517115503796081,7.611799775326837,8144985
2015-02-23,7.692073345184326,7.714715698372211,7.52122986722497,7.5232880353462175,12216457
2015-02-24,7.776467323303223,7.786759167533703,7.6220906613878885,7.718833095766721,17895855
2015-02-25,7.819687843322754,7.819687843322754,7.64061127095727,7.681778120651761,20823438
2015-02-26,7.836161136627197,7.842336144128112,7.7291268386596395,7.821752451944381,12804729
2015-02-27,7.739418983459473,8.019355004570025,7.7332434749491865,7.821752753830075,30611553
2015-03-02,7.6344404220581055,7.848509973749777,7.570631691015474,7.720891510122678,24428068
2015-03-03,7.651055812835693,7.665472530652814,7.562497191652468,7.632519961206507,20408127
2015-03-04,7.4924702644348145,7.5913264213774925,7.4718756075259005,7.533660079302612,24165055
2015-03-05,7.480113506317139,7.5666132773240165,7.3915554218589365,7.506887614784753,33309541
2015-03-06,7.389494895935059,7.4965893153254015,7.317412845956892,7.459518131609516,19781335
2015-03-09,7.177367210388184,7.335948540486355,7.109403783203253,7.311234749164571,19038980
2015-03-10,6.938464164733887,7.197961464253988,6.938464164733887,7.072332197024014,28325304
2015-03-11,7.146475315093994,7.156772896378867,6.973477252238349,6.985834650410245,17377227
2015-03-12,7.01878547668457,7.261806766289521,7.012607028768346,7.249449870457073,25786246
2015-03-13,6.932285785675049,6.977594731753325,6.831369813623477,6.876679260751716,24809450
2015-03-16,7.035264015197754,7.051739546979896,6.919931284321376,7.002311448482951,19831590
2015-03-17,7.311237335205078,7.313297152577148,6.967300444340323,7.035264396614646,27340600
2015-03-18,7.5995707511901855,7.599570751190186,7.171193729161643,7.309180495741464,23118871
2015-03-19,7.471878528594971,7.556318007767351,7.3792002815482,7.543960607531016,15463686
2015-03-20,7.5872087478637695,7.671648210254796,7.508947733837935,7.5336615272986975,26047218
2015-03-23,7.568673610687256,7.671648421002675,7.511007756994628,7.558376029445698,11658033
2015-03-24,7.496590614318848,7.655172454479451,7.408032021966183,7.578970257439885,12732279
2015-03-25,7.50071382522583,7.613986271895523,7.416274319431121,7.5583797069757965,28497755
2015-03-26,7.270044326782227,7.471875777048525,7.247389351883474,7.436863907514076,30557216
2015-03-27,7.068212509155273,7.273339354486562,6.96935635510765,7.273339354486562,21210474
2015-03-30,7.2165021896362305,7.226387912716007,7.031147136616928,7.105289057614582,20418586
2015-03-31,7.302998065948486,7.359840195236296,7.102814021802117,7.1250571387518,23138216
2015-04-01,7.540249347686768,7.66629094705,7.3845506066793245,7.429035818095775,19430481
2015-04-02,7.619125843048096,7.745245305664033,7.596868906947261,7.626544487507449,16688529
2015-04-06,7.6933135986328125,7.784812049660085,7.6562193745442935,7.715570032813649,12152554
2015-04-07,7.735355377197266,7.765030965168221,7.643856901023936,7.703207575604334,11705057
2015-04-08,7.732880115509033,7.8317977131922,7.71309739815061,7.769974841341947,18838850
2015-04-09,7.594395160675049,7.6586917417909515,7.480639786707218,7.604287019517699,22461125
2015-04-10,7.6240739822387695,7.703207883939101,7.495480765273813,7.544939579176904,14701263
2015-04-13,7.643854141235352,7.777392233445106,7.614179065339998,7.6290163526070085,17276971
2015-04-14,7.750189304351807,7.7501893043518075,7.572137870807995,7.7501893043518075,18194923
2015-04-15,7.834270000457764,7.836742714494184,7.690839550950995,7.762554775704379,20660511
2015-04-16,7.8367462158203125,7.8367462158203125,7.730409938879851,7.83180028417639,15907483
2015-04-17,7.604292869567871,7.767507161949837,7.60181965227388,7.73041241207192,14982729
2015-04-20,7.562246799468994,7.69083945913814,7.5053693636971,7.641380666748266,11513304
2015-04-22,7.6240739822387695,7.740301618345269,7.510318559853201,7.562250088838756,15283115
2015-04-23,7.819430351257324,7.91092876474426,7.549880036014172,7.624068453752889,19526357
2015-04-24,8.037055015563965,8.098878411554747,7.834273815461558,7.901043143294991,25262601
2015-04-27,7.886204719543457,8.0988777663894,7.863948780066811,7.955447258463062,23424996
2015-04-28,8.037055015563965,8.049419594489807,7.85405754283216,7.920826369304027,17621150
2015-04-29,7.797173976898193,8.044467884600738,7.792228048608021,7.990063174770057,27084474
2015-04-30,7.957923889160156,7.960396605264622,7.779871784701235,7.7971823015177115,19668578
2015-05-04,7.997482776641846,8.113710844724999,7.9678077065597845,8.00737463378961,15003350
2015-05-05,8.029391288757324,8.09867439970446,7.84381244102107,7.922993210911409,19453653
2015-05-06,7.831444263458252,8.078883359787019,7.7522639532952695,8.0096007138083,18592674
2015-05-07,7.801746845245361,7.841336975323085,7.710194763500985,7.757207886201018,10514356
2015-05-08,7.831444263458252,7.947741065139997,7.727520796145732,7.93536873408189,11142551
2015-05-11,7.806695461273193,7.90319687100722,7.7596823398555115,7.893299213343951,13034153
2015-05-12,7.727513313293457,7.826488354328015,7.727513313293456,7.762154101083232,8403364
2015-05-13,7.650805950164795,7.777000280788142,7.618639328522299,7.732460338036928,12926159
2015-05-14,7.826488971710205,7.836386125435833,7.61121722462709,7.670602655256426,11470148
2015-05-15,7.962584972381592,7.987328623141289,7.77453142064846,7.824019223823252,12489930
2015-05-18,7.759684085845947,8.004648409027002,7.695349798214206,7.992276584991772,19821003
2015-05-19,7.690398693084717,7.804220744838764,7.551833000580553,7.784425430914515,12522881
2015-05-20,7.472650527954102,7.628537324653207,7.45532988424421,7.5741007291906675,26212441
2015-05-21,7.383578300476074,7.4404891022068975,7.254909702955353,7.418219614429146,29149760
2015-05-22,7.175726413726807,7.3241897707337635,7.150982270064705,7.304394455804082,39888821
2015-05-25,7.249952793121338,7.319235845476885,7.158400779459031,7.197990880095829,9096611
2015-05-26,6.9901442527771,7.2177877573903615,6.9901442527771,7.205415440645037,28443333
2015-05-27,7.2450079917907715,7.259854475896044,6.96540246856659,7.066852189148086,32395118
2015-05-28,7.160877227783203,7.190570188983082,7.034683898476318,7.170774881516496,29737777
2015-05-29,6.977777481079102,7.1707798561510705,6.972828650779269,7.1707798561510705,32101110
2015-06-01,6.935709476470947,7.061902826010688,6.928285984153237,7.012415051064768,13990584
2015-06-02,7.173152446746826,7.175628283942479,7.009732131996774,7.024588661154388,20936662
2015-06-03,6.98001766204834,7.128581406910837,6.947828775362302,7.128581406910837,41764479
2015-06-05,6.831454277038574,6.9577329899288305,6.819073587818716,6.932972615478021,18683449
2015-06-08,6.824023246765137,6.925542049764216,6.809166726376286,6.86116429674013,17814817
2015-06-09,6.78441047668457,6.8958336942022465,6.72746120030489,6.843836092295083,23087620
2015-06-10,7.032013416290283,7.049345774612201,6.853736654991268,6.888401873629436,23233668
2015-06-11,7.022107124328613,7.103817221223316,6.903255983028283,7.059248168734241,20572500
2015-06-12,6.883450984954834,7.004778017859221,6.861166448380331,6.932972233119775,35310541
2015-06-15,6.856215000152588,6.880975877857031,6.71012707668257,6.833930461215828,20218117
2015-06-16,7.009729385375977,7.05677428961631,6.851261811098678,6.888402366448088,19183879
2015-06-17,6.861166477203369,6.982493510617438,6.836406104014095,6.957732635433736,19279756
2015-06-18,7.118678092956543,7.160770833831011,6.838882924109669,6.935449598222772,17977446
2015-06-19,6.975066661834717,7.096393715474555,6.920593229344034,7.027063755397,21684544
2015-06-22,7.041918754577637,7.098868011641715,6.957732285185378,7.0295385686062115,19966413
2015-06-23,7.134040355682373,7.213805831602446,7.071723546034631,7.106620878579296,13328374
2015-06-24,7.178906440734863,7.203832955301899,7.086677730401478,7.148994016819066,9300907
2015-06-25,7.153977870941162,7.19884599173167,6.991954550631163,7.19884599173167,19715135
2015-06-26,7.258670330047607,7.273626538783486,7.12157351873812,7.12157351873812,14292245
2015-06-29,7.064247131347656,7.218793225711015,7.029349789189181,7.129056914238892,14630046
2015-06-30,7.086677074432373,7.173920372704229,7.049286295317256,7.1315452007901134,13637476
2015-07-01,7.064247131347656,7.166447212473304,7.029349789189181,7.141520683892416,15810544
2015-07-02,7.208651542663574,7.228606497397935,7.1013949252184565,7.146293573370769,13834119
2015-07-03,7.1263346672058105,7.1861989925143215,7.073953192923159,7.161255312927214,5045334
2015-07-06,6.9866533279418945,7.1013927656694715,6.941755199144031,7.011596508073742,16594566
2015-07-07,6.9242963790893555,6.974183259555736,6.784613214923654,6.946745955715008,20006805
2015-07-08,6.817041397094727,6.9991286302975935,6.814546774338005,6.8893773658245285,11750551
2015-07-10,7.108880043029785,7.123846263844052,6.9342761563339765,6.976680195790569,16122409
