Price,Close,High,Low,Open,Volume
Ticker,BBAS3.SA,BBAS3.SA,BBAS3.SA,BBAS3.SA,BBAS3.SA
Date,,,,,
2015-01-02,5.41640043258667,5.660317916635981,5.313572446794518,5.6029256479384735,9500800
2015-01-05,5.3040080070495605,5.428358167270448,5.237050123212175,5.399661801022064,11132400
2015-01-06,5.378140449523926,5.445098343435359,5.256181672817389,5.315965360059025,16931800
2015-01-07,5.6148834228515625,5.758364353912011,5.437923775118555,5.485750904176473,8214400
2015-01-08,5.634014129638672,5.734450734813898,5.552708284681903,5.6842326602829365,6170200
2015-01-09,5.3900980949401855,5.631623818439099,5.382923887426137,5.619667262029074,7558200
2015-01-12,5.296834945678711,5.500099586850196,5.265747626964656,5.3948801626943625,6647000
2015-01-13,5.265744686126709,5.430747253179178,5.21791757746294,5.337484893009251,13345600
2015-01-14,5.3040080070495605,5.440314720474536,5.1653098917611135,5.225093570008087,12824000
2015-01-15,5.270529270172119,5.4761848122866255,5.270529270172119,5.347052305015961,12393600
2015-01-16,5.332705974578857,5.471404143377999,5.315966611189668,5.359010949112409,17017400
2015-01-19,5.308790683746338,5.454662545021469,5.282485719990857,5.332703789582314,8848800
2015-01-20,5.284877777099609,5.471402579982746,5.265747016390741,5.428358710472777,12890200
2015-01-21,5.418792724609375,5.447489091730455,5.313573319983123,5.3446610890404,13321200
2015-01-22,5.464226722717285,5.559880489376402,5.433138963482361,5.440313167024222,18856200
2015-01-23,5.449881076812744,5.559882840968474,5.394879738621548,5.440315468044421,8027600
2015-01-26,5.387706279754639,5.445098567130797,5.320748383092443,5.397271432927321,8109400
2015-01-27,5.5000996589660645,5.5144476173211885,5.244225530418391,5.349444955953834,12168200
2015-01-28,5.263357639312744,5.476187491097247,5.260966236289903,5.414012380843838,11751400
2015-01-29,5.153355598449707,5.323141571333396,5.12705107631462,5.320750168209568,10845400
2015-01-30,4.940526008605957,5.100746377780492,4.926178045189688,5.093572168015591,14294200
2015-02-02,4.8305206298828125,5.02421958941985,4.758779953530179,4.971610124985142,17874200
2015-02-03,4.985960483551025,5.048135583944365,4.847262323016165,4.897480410191506,16762600
2015-02-04,5.332705974578857,5.36379375468459,5.017048104630013,5.017048104630013,18676800
2015-02-05,5.449881076812744,5.593361559430943,5.2800951700816565,5.282486572273737,11804000
2015-02-06,5.237050533294678,5.380531463545211,5.196397610658915,5.380531463545211,11445200
2015-02-09,5.370967388153076,5.370967388153076,5.153354756679121,5.189225341563774,8407800
2015-02-10,5.191615104675293,5.5144471022486306,5.191615104675293,5.380531772511195,12658200
2015-02-11,5.249008655548096,5.356619033948221,5.189224959954671,5.2609652122214206,17032600
2015-02-12,5.52640438079834,5.52640438079834,5.296834776875633,5.335096301510525,13287800
2015-02-13,5.882715702056885,5.882715702056885,5.538361489808497,5.552709448952439,15980400
2015-02-18,5.727276802062988,5.999890240506074,5.710536988306815,5.904236442465806,19559800
2015-02-19,5.822926998138428,5.830100743483086,5.6507498120585735,5.746404007042051,8894400
2015-02-20,5.753610134124756,5.876027429467174,5.7008028619062845,5.876027429467174,5348200
2015-02-23,5.732005596160889,5.751208277337232,5.6287914709805635,5.688799906885141,7563400
2015-02-24,5.676799297332764,5.832821176286542,5.640794318778529,5.746409319322007,12215200
2015-02-25,5.556782245635986,5.585586502391991,5.477571111842134,5.56398342428202,13977600
2015-02-26,5.523176670074463,5.619190078989255,5.472769344251668,5.580784715423338,9959400
2015-02-27,5.693600177764893,5.8088167215168856,5.499172975539699,5.520776048878947,14699000
2015-03-02,5.681600093841553,5.734407365297872,5.592787385935593,5.6383939363644995,8619000
2015-03-03,5.671996116638184,5.7128018638583695,5.604786973801135,5.688798860175394,7975000
2015-03-04,5.386357307434082,5.587985687668323,5.386357307434082,5.580784510578518,14053400
2015-03-05,5.410361289978027,5.448766655802327,5.311947024996678,5.427163580297649,14606000
2015-03-06,5.280739784240723,5.417558878125419,5.280739784240723,5.412758095715617,8951800
2015-03-09,5.074312686920166,5.273540655917494,5.059910791932934,5.268740329473741,11668200
2015-03-10,5.105515956878662,5.220732001516194,5.011902520011286,5.040706760084601,12909000
2015-03-11,5.187129497528076,5.244737542738898,5.1007172007978205,5.139122564271702,9907200
2015-03-12,5.256740093231201,5.316748542829338,5.2159343291913425,5.280743564636084,8759600
2015-03-13,5.129522800445557,5.182330074643807,5.016706614991424,5.115120441986625,15468200
2015-03-16,5.129522800445557,5.208733940657015,5.0191070080679125,5.184730467720295,9297600
2015-03-17,5.38875675201416,5.393557078068377,5.117518414435062,5.12952037414048,11792600
2015-03-18,5.77040958404541,5.816015651215268,5.323946816177103,5.362352166334819,24785000
2015-03-19,5.513575553894043,5.75120893219477,5.503974441126664,5.74160781942739,11416400
2015-03-20,5.746410369873047,5.753611092203435,5.580786888850735,5.602389971498351,18581200
2015-03-23,5.751205921173096,5.753606312565246,5.623988382184038,5.681596402112113,9680200
2015-03-24,5.738282203674316,5.8407079959824,5.679753245947813,5.804126990399878,8084600
2015-03-25,5.6065897941589355,5.809002545256441,5.596835203760333,5.760228662970126,12465800
2015-03-26,5.387106895446777,5.613906851181188,5.3724747752807,5.596835966796312,12054800
2015-03-27,5.404177665710449,5.418809785567537,5.270048892535954,5.418809785567537,16438000
2015-03-30,5.5651326179504395,5.606590680276885,5.396861604372897,5.450513488058135,9587400
2015-03-31,5.5870819091796875,5.80412684685774,5.474901525931596,5.487094884059677,19279800
2015-04-01,5.796811580657959,5.826075829064357,5.650488943185443,5.689508251158535,21375200
2015-04-02,5.9992241859436035,6.043121022022565,5.743159463865267,5.840708195217104,17881200
2015-04-06,6.213832378387451,6.213832378387451,5.99678735784201,6.021174548555952,18071000
2015-04-07,6.01873254776001,6.2821130425740535,6.01873254776001,6.206513210629791,13260400
2015-04-08,5.938255310058594,6.165055275727952,5.930939017081709,6.133351804641518,14930000
2015-04-09,5.721208572387695,5.882163723474094,5.687066810263083,5.82851185139642,18017800
2015-04-10,5.926059722900391,5.950446893744355,5.704137351998837,5.706576115597893,12686800
2015-04-13,5.913865566253662,6.013852534492002,5.88460087218917,5.948007321706793,10748400
2015-04-14,5.869973659515381,5.996786664447202,5.823638049031269,5.9528898192671935,9768000
2015-04-15,6.1040873527526855,6.1650550633529635,5.8797261591377925,5.90167457216563,15294600
2015-04-16,6.2894287109375,6.301622065956121,6.038241597292486,6.047996188278047,18013200
2015-04-17,5.987030982971191,6.233340671404712,5.913869892015318,6.191882595823884,22663200
2015-04-20,5.957765102386475,6.035803702091041,5.8894810950716066,6.0260486445545975,8205200
2015-04-22,6.199196815490723,6.238216112956467,5.957764737991412,5.974835622489336,12366800
2015-04-23,6.411364555358887,6.450383852233653,6.104087243610073,6.108964306859387,14053400
2015-04-24,6.6308512687683105,6.686941475700951,6.447948056046892,6.462580182823467,17516000
2015-04-27,6.438192844390869,6.652799536120482,6.413805656901562,6.584515504179803,16033800
2015-04-28,6.462579250335693,6.5015985595410655,6.286992358911516,6.484527669907072,9696400
2015-04-29,6.34064245223999,6.425997347511034,6.304061915737188,6.413803525245595,10251000
2015-04-30,6.491840362548828,6.491840362548828,6.245530819148097,6.304059750478974,14465800
2015-05-04,6.447946548461914,6.57475905945392,6.4406302542107765,6.538178518491865,9024000
2015-05-05,6.625972270965576,6.643043159282798,6.38454013945025,6.433314039621338,9705800
2015-05-06,6.6113386154174805,6.643041619924973,6.521106200032488,6.6113386154174805,8997400
2015-05-07,6.794244289398193,6.801560119637299,6.525986172154663,6.543057062908425,9796400
2015-05-08,6.828384876251221,6.925933138596877,6.721081555097596,6.830823640953213,10114200
2015-05-11,6.843014717102051,6.884472772915626,6.6723054312171195,6.838137654471422,8501400
2015-05-12,6.708888530731201,6.864965758254434,6.708888530731201,6.786927144492818,16299200
2015-05-13,6.584514617919922,6.7405918526088096,6.54793407418307,6.674747059941216,14432800
2015-05-14,6.330887794494629,6.5113526542531615,6.272358839362181,6.508913889645961,20018000
2015-05-15,6.394295692443848,6.462579721100812,6.318695833494741,6.3552763803961225,8373400
2015-05-18,6.350396633148193,6.462576991619093,6.282112633331106,6.462576991619093,9680200
2015-05-19,6.16261625289917,6.389416209054954,6.065068009699562,6.377222387938307,12372600
2015-05-20,6.1040873527526855,6.250409486075979,6.013854936399717,6.082138939724848,15003200
2015-05-21,6.006539821624756,6.069946308901375,5.9211853821627765,6.050436656289093,8793800
2015-05-22,5.80063533782959,5.957140491364654,5.80063533782959,5.937266813553442,16918400
2015-05-25,6.0117902755737305,6.056505671588646,5.741011262717789,5.7906951940095635,7725400
2015-05-26,5.850317478179932,6.021728192198053,5.7906964632661735,5.994401716011274,10624200
2015-05-27,5.947201251983643,5.981980054273544,5.775790560735787,5.890064039017261,12563000
2015-05-28,5.813052177429199,5.909936704167128,5.775789116603315,5.909936704167128,13311000
